selection_rank,tile_name,selection_category,already_downloaded,size_bytes,size_gb,download_url,new_positive_polygon_count,positive_polygon_count,high_confidence_polygon_count,moderate_confidence_polygon_count,positive_intersection_m2,new_positive_intersection_m2,min_distance_to_existing_train_km,probe_accepted_patches_2m,probe_positive_patches_2m,probe_negative_patches_2m,probe_retained_polygon_count_2m,static_score,selection_reason,bbox_west,bbox_south,bbox_east,bbox_north
,USGS_LPC_OR_WesternWildfires_A22_s04980w14550.laz,hard_negative,False,194564694,0.194565,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w14550.laz,0,0,0,0,0.0,0.0,1.791,,,,,5.7913,,-123.6879313341,45.698135035,-123.6757447476,45.7066739437
,USGS_LPC_OR_WesternWildfires_A22_s04890w14280.laz,hard_negative,False,189044670,0.189045,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14280.laz,0,0,0,0,0.0,0.0,1.791,,,,,5.791,,-123.7189863174,45.62318964,-123.7068113259,45.6317319275
,USGS_LPC_OR_WesternWildfires_A22_s04860w14130.laz,hard_negative,False,234318814,0.234319,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w14130.laz,0,0,0,0,0.0,0.0,1.79,,,,,5.7905,,-123.7283985044,45.5817641358,-123.7162309715,45.5903075383
,USGS_LPC_OR_WesternWildfires_A22_s04770w14220.laz,hard_negative,False,207851134,0.207851,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04770w14220.laz,0,0,0,0,0.0,0.0,1.79,,,,,5.7904,,-123.7649211241,45.6054499972,-123.7527435859,45.6139967925
,USGS_LPC_OR_WesternWildfires_A22_s04770w13380.laz,hard_negative,False,181416205,0.181416,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04770w13380.laz,0,0,0,0,0.0,0.0,1.79,,,,,5.7903,,-123.7519242016,45.3752645661,-123.739796881,45.3838112088
,USGS_LPC_OR_WesternWildfires_A22_s04680w14130.laz,hard_negative,False,202538314,0.202538,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w14130.laz,0,0,0,0,0.0,0.0,1.79,,,,,5.7901,,-123.7986475649,45.5798028596,-123.7864708267,45.5883530258
,USGS_LPC_OR_WesternWildfires_A22_s04530w13740.laz,hard_negative,False,185803,0.000186,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04530w13740.laz,0,0,0,0,0.0,0.0,1.79,,,,,5.7899,,-123.8415136354,45.4794468741,-123.839265925,45.4798271572
,USGS_LPC_OR_WesternWildfires_A22_s04650w14400.laz,hard_negative,False,192232527,0.192233,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w14400.laz,0,0,0,0,0.0,0.0,1.789,,,,,5.7894,,-123.8146114257,45.6534527854,-123.8024169249,45.6620041097
,USGS_LPC_OR_WesternWildfires_A22_s04560w14310.laz,positive_diversity,False,181042967,0.181043,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04560w14310.laz,0,1,0,2,20967.016,0.0,1.789,,,,,5.7893,,-123.8483438385,45.6277920574,-123.8361501511,45.6363467544
,USGS_LPC_OR_WesternWildfires_A22_s05190w13440.laz,hard_negative,False,119224733,0.119225,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w13440.laz,0,0,0,0,0.0,0.0,1.759,,,,,5.7594,,-123.5894569813,45.3961547021,-123.5773474843,45.4046856105
,USGS_LPC_OR_WesternWildfires_A22_s05040w14040.laz,hard_negative,False,146993631,0.146994,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w14040.laz,0,0,0,0,0.0,0.0,1.758,,,,,5.7584,,-123.6567934134,45.5590204199,-123.6446404893,45.5675570449
,USGS_LPC_OR_WesternWildfires_A22_s05100w14460.laz,hard_negative,False,212224485,0.212224,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w14460.laz,0,0,0,0,0.0,0.0,1.758,,,,,5.7581,,-123.6396536855,45.6747415125,-123.6274786825,45.6832758975
,USGS_LPC_OR_WesternWildfires_A22_s05040w13290.laz,hard_negative,False,153348252,0.153348,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w13290.laz,0,0,0,0,0.0,0.0,1.758,,,,,5.758,,-123.6455773626,45.35348335,-123.6334691226,45.3620198549
,USGS_LPC_OR_WesternWildfires_A22_s05010w13920.laz,hard_negative,False,176902660,0.176903,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w13920.laz,0,0,0,0,0.0,0.0,1.758,,,,,5.758,,-123.6666911046,45.5258195178,-123.6545438162,45.5343572583
,USGS_LPC_OR_WesternWildfires_A22_s04980w14520.laz,hard_negative,False,206176864,0.206177,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w14520.laz,0,0,0,0,0.0,0.0,1.758,,,,,5.7576,,-123.6874756199,45.6899148255,-123.6752908369,45.698453734
,USGS_LPC_OR_WesternWildfires_A22_s05010w14190.laz,hard_negative,False,215809019,0.215809,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w14190.laz,0,0,0,0,0.0,0.0,1.758,,,,,5.7575,,-123.6707588489,45.5998078655,-123.6585954088,45.6083456311
,USGS_LPC_OR_WesternWildfires_A22_s04920w13350.laz,hard_negative,False,111805038,0.111805,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w13350.laz,0,0,0,0,0.0,0.0,1.757,,,,,5.7575,,-123.6931353275,45.3686570515,-123.6810174165,45.3771980679
,USGS_LPC_OR_WesternWildfires_A22_s04950w14370.laz,hard_negative,False,218771359,0.218771,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w14370.laz,0,0,0,0,0.0,0.0,1.757,,,,,5.7572,,-123.6969213853,45.6484935174,-123.684744071,45.6570335518
,USGS_LPC_OR_WesternWildfires_A22_s04890w14250.laz,hard_negative,False,187811463,0.187811,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w14250.laz,0,0,0,0,0.0,0.0,1.757,,,,,5.757,,-123.7185267648,45.614969178,-123.7063535733,45.6235114633
,USGS_LPC_OR_WesternWildfires_A22_s04860w14160.laz,hard_negative,False,213743262,0.213743,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04860w14160.laz,0,0,0,0,0.0,0.0,1.756,,,,,5.756,,-123.7288592002,45.58998472,-123.7166898691,45.5985281256
,USGS_LPC_OR_WesternWildfires_A22_s04800w14040.laz,hard_negative,False,192465039,0.192465,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04800w14040.laz,0,0,0,0,0.0,0.0,1.756,,,,,5.7558,,-123.7504240907,45.5564533346,-123.7382588815,45.5649989813
,USGS_LPC_OR_WesternWildfires_A22_s04740w14220.laz,hard_negative,False,210208576,0.210209,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w14220.laz,0,0,0,0,0.0,0.0,1.755,,,,,5.7555,,-123.776634242,45.6051223963,-123.7644551646,45.6136703193
,USGS_LPC_OR_WesternWildfires_A22_s04680w14100.laz,hard_negative,False,187221368,0.187221,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w14100.laz,0,0,0,0,0.0,0.0,1.755,,,,,5.7553,,-123.798177,45.5715825044,-123.7860020621,45.5801326664
,USGS_LPC_OR_WesternWildfires_A22_s04650w14430.laz,hard_negative,False,178470876,0.178471,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w14430.laz,0,0,0,0,0.0,0.0,1.754,,,,,5.7541,,-123.8150850067,45.6616726744,-123.8028886999,45.6702240012
,USGS_LPC_OR_WesternWildfires_A22_s04590w14310.laz,hard_negative,False,221793383,0.221793,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04590w14310.laz,0,0,0,0,0.0,0.0,1.754,,,,,5.7538,,-123.8366265261,45.6281268321,-123.824434372,45.636680402
,USGS_LPC_OR_WesternWildfires_A22_s05190w13830.laz,positive_diversity,False,148355947,0.148356,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w13830.laz,0,1,0,1,2559.527,0.0,2.705,,,,,5.7054,,-123.5951797667,45.5030373218,-123.5830470679,45.5115682847
,USGS_LPC_OR_WesternWildfires_A22_s04980w13680.laz,positive_diversity,False,283524916,0.283525,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13680.laz,0,1,0,1,1750.934,0.0,2.705,,,,,5.705,,-123.6747682819,45.4597319423,-123.6626337828,45.4682707754
,USGS_LPC_OR_WesternWildfires_A22_s04740w13770.laz,positive_diversity,False,180679225,0.180679,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13770.laz,0,1,0,1,73171.488,0.0,2.703,,,,,5.7033,,-123.7696337471,45.4818132812,-123.7574816298,45.4903611365
,USGS_LPC_OR_WesternWildfires_A22_s05160w13920.laz,positive_diversity,False,215478285,0.215478,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05160w13920.laz,0,1,0,1,63092.048,0.0,2.539,,,,,5.5387,,-123.6082016848,45.527390855,-123.5960620807,45.5359229551
,USGS_LPC_OR_WesternWildfires_A22_s04650w13800.laz,positive_diversity,False,153772830,0.153773,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04650w13800.laz,0,1,1,1,111905.071,0.0,0.0,,,,,5.5,,-123.8051681245,45.4890462392,-123.7930096325,45.4975974754
,USGS_LPC_OR_WesternWildfires_A22_s05130w13740.laz,positive_diversity,False,209508084,0.209508,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05130w13740.laz,0,1,1,0,7254.406,0.0,0.913,,,,,5.4134,,-123.6172336913,45.4777505159,-123.6051032833,45.4862837239
,USGS_LPC_OR_WesternWildfires_A22_s05130w13800.laz,positive_diversity,False,168346958,0.168347,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05130w13800.laz,0,1,1,0,255325.031,0.0,0.913,,,,,5.4134,,-123.6181218957,45.4941934782,-123.6059879118,45.5027266937
,USGS_LPC_OR_WesternWildfires_A22_s04740w13320.laz,hard_negative,False,100827677,0.100828,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13320.laz,0,0,0,0,0.0,0.0,1.251,,,,,5.251,,-123.7626630858,45.3584953496,-123.7505378099,45.3670430968
,USGS_LPC_OR_WesternWildfires_A22_s05220w13590.laz,hard_negative,False,207311992,0.207312,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05220w13590.laz,0,0,0,0,0.0,0.0,1.247,,,,,5.247,,-123.5799754377,45.4375732804,-123.5678585618,45.446103086
,USGS_LPC_OR_WesternWildfires_A22_s05070w14010.laz,hard_negative,False,163879247,0.163879,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05070w14010.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.2464,,-123.6446404891,45.5511149764,-123.6324908923,45.5596504704
,USGS_LPC_OR_WesternWildfires_A22_s05130w14490.laz,hard_negative,False,188345796,0.188346,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05130w14490.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.2462,,-123.6283727287,45.6832759004,-123.6161974703,45.6918091542
,USGS_LPC_OR_WesternWildfires_A22_s05010w13320.laz,hard_negative,False,121155715,0.121156,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w13320.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.246,,-123.6576889151,45.3613895488,-123.6455773666,45.3699271851
,USGS_LPC_OR_WesternWildfires_A22_s04980w13890.laz,hard_negative,False,202141393,0.202141,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13890.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.246,,-123.677935613,45.5172806507,-123.6657885817,45.525819515
,USGS_LPC_OR_WesternWildfires_A22_s05010w14490.laz,hard_negative,False,186535443,0.186535,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w14490.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.2459,,-123.6752908328,45.6820131866,-123.6631093961,45.6905509642
,USGS_LPC_OR_WesternWildfires_A22_s05040w14220.laz,hard_negative,False,182809433,0.182809,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w14220.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.2458,,-123.6594971717,45.608345634,-123.6473334744,45.6168822722
,USGS_LPC_OR_WesternWildfires_A22_s04890w13320.laz,hard_negative,False,230820544,0.230821,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w13320.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.2457,,-123.704345396,45.3601149157,-123.6922277428,45.3686570487
,USGS_LPC_OR_WesternWildfires_A22_s04920w14220.laz,hard_negative,False,216628114,0.216628,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w14220.laz,0,0,0,0,0.0,0.0,1.246,,,,,5.2455,,-123.7063535692,45.6070704116,-123.6941837151,45.6156115659
,USGS_LPC_OR_WesternWildfires_A22_s04920w14340.laz,hard_negative,False,205012283,0.205012,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w14340.laz,0,0,0,0,0.0,0.0,1.245,,,,,5.2455,,-123.7081853638,45.6399523522,-123.6960083102,45.6484935146
,USGS_LPC_OR_WesternWildfires_A22_s04830w14070.laz,hard_negative,False,197595123,0.197595,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w14070.laz,0,0,0,0,0.0,0.0,1.245,,,,,5.2448,,-123.7391826814,45.5649989842,-123.7270172089,45.5735435075
,USGS_LPC_OR_WesternWildfires_A22_s04830w14190.laz,hard_negative,False,202838352,0.202838,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w14190.laz,0,0,0,0,0.0,0.0,1.245,,,,,5.2447,,-123.7410318707,45.5978812245,-123.7288592043,45.6064257611
,USGS_LPC_OR_WesternWildfires_A22_s04680w13830.laz,hard_negative,False,245601278,0.245601,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w13830.laz,0,0,0,0,0.0,0.0,1.244,,,,,5.2441,,-123.7939479465,45.4975974783,-123.7817891873,45.5061475954
,USGS_LPC_OR_WesternWildfires_A22_s04620w14340.laz,hard_negative,False,217204820,0.217205,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04620w14340.laz,0,0,0,0,0.0,0.0,1.244,,,,,5.2436,,-123.825383923,45.6366804048,-123.8131914979,45.6452328508
,USGS_LPC_OR_WesternWildfires_A22_s04620w14460.laz,hard_negative,False,149313895,0.149314,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04620w14460.laz,0,0,0,0,0.0,0.0,1.244,,,,,5.2435,,-123.8272846606,45.6695598626,-123.8150850108,45.6781123201
,USGS_LPC_OR_WesternWildfires_A22_s04500w14370.laz,hard_negative,False,4569228,0.004569,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04500w14370.laz,0,0,0,0,0.0,0.0,1.068,,,,,5.068,,-123.8629087993,45.6438320619,-123.8605408728,45.6464994191
,USGS_LPC_OR_WesternWildfires_A22_s04530w13830.laz,positive_diversity,False,13054391,0.013054,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04530w13830.laz,0,1,0,1,935.601,0.0,2.021,,,,,5.0208,,-123.847225908,45.4960770042,-123.8402355339,45.5016647538
,USGS_LPC_OR_WesternWildfires_A22_s05190w13590.laz,hard_negative,False,191013082,0.191013,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05190w13590.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.5916555476,45.4372641669,-123.5795371373,45.4457950996
,USGS_LPC_OR_WesternWildfires_A22_s04980w13320.laz,hard_negative,False,205293803,0.205294,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13320.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.6693532278,45.3610726424,-123.6572401523,45.3696114032
,USGS_LPC_OR_WesternWildfires_A22_s04890w13290.laz,hard_negative,False,194843003,0.194843,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04890w13290.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.7038900118,45.3518931976,-123.6917741418,45.360435323
,USGS_LPC_OR_WesternWildfires_A22_s04740w13350.laz,hard_negative,False,216032728,0.216033,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04740w13350.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.7631268722,45.3667168052,-123.7509998104,45.3752645633
,USGS_LPC_OR_WesternWildfires_A22_s04980w13860.laz,hard_negative,False,185842592,0.185843,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04980w13860.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.6774827504,45.5090595248,-123.6653375111,45.5175983851
,USGS_LPC_OR_WesternWildfires_A22_s05100w14010.laz,hard_negative,False,189786050,0.189786,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05100w14010.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.6329376059,45.5514293739,-123.6207895511,45.5599637392
,USGS_LPC_OR_WesternWildfires_A22_s05070w14100.laz,hard_negative,False,163002585,0.163003,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05070w14100.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9134,,-123.6459864056,45.575778022,-123.6338314275,45.5843135234
,USGS_LPC_OR_WesternWildfires_A22_s04680w13740.laz,hard_negative,False,30430534,0.030431,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04680w13740.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9133,,-123.7925406659,45.4780693913,-123.7806790448,45.4814851838
,USGS_LPC_OR_WesternWildfires_A22_s05040w14250.laz,hard_negative,False,188734549,0.188735,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05040w14250.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9133,,-123.6599482483,45.6165663579,-123.6477827535,45.6251029978
,USGS_LPC_OR_WesternWildfires_A22_s04950w14220.laz,hard_negative,False,208839812,0.20884,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04950w14220.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9133,,-123.6946396646,45.6073909763,-123.6824713488,45.6159310019
,USGS_LPC_OR_WesternWildfires_A22_s05010w14340.laz,hard_negative,False,205860172,0.20586,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s05010w14340.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9133,,-123.6730232234,45.6409110565,-123.6608507917,45.6494488301
,USGS_LPC_OR_WesternWildfires_A22_s04830w14100.laz,hard_negative,False,219489580,0.21949,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04830w14100.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9133,,-123.739644781,45.573219606,-123.7274775108,45.5817641329
,USGS_LPC_OR_WesternWildfires_A22_s04920w14310.laz,hard_negative,False,205189862,0.20519,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/OR_WesternWildfires_A22/OR_WWildfires_2_A22/LAZ/USGS_LPC_OR_WesternWildfires_A22_s04920w14310.laz,0,0,0,0,0.0,0.0,0.913,,,,,4.9133,,-123.7077272191,45.6317319303,-123.6955519662,45.6402730909
